1534475956	17/08/2018 05:19	1
1534476328	17/08/2018 05:25	1
1534477369	17/08/2018 05:42	1
1535026088	23/08/2018 14:08	1
1535026311	23/08/2018 14:11	1
1535026349	23/08/2018 14:12	1
1535026423	23/08/2018 14:13	1
1535026572	23/08/2018 14:16	1
1535026721	23/08/2018 14:18	1
1535026944	23/08/2018 14:22	1
1535054509	23/08/2018 22:01	1
1535114288	24/08/2018 14:38	1
1535251355	26/08/2018 04:42	1
1535388392	27/08/2018 18:46	0
1535388540	27/08/2018 18:48	0
1535414185	28/08/2018 01:56	1
1535516114	29/08/2018 06:15	1
1535737408	31/08/2018 19:43	0
1535796786	01/09/2018 12:13	1
1535952843	03/09/2018 07:34	1
1536037556	04/09/2018 07:05	1
1536145243	05/09/2018 13:00	0
1536196892	06/09/2018 03:21	1
1536237812	06/09/2018 14:43	0
1536315083	07/09/2018 12:11	0
1536365363	08/09/2018 02:09	1
1536478035	09/09/2018 09:27	1
1536478184	09/09/2018 09:29	1
1536479002	09/09/2018 09:43	1
1536546942	10/09/2018 04:35	1
1536547314	10/09/2018 04:41	1
1537026631	15/09/2018 17:50	0
1537026706	15/09/2018 17:51	0
1537026780	15/09/2018 17:52	0
1537026854	15/09/2018 17:54	0
1537026929	15/09/2018 17:55	0
1537027003	15/09/2018 17:56	0
1537027078	15/09/2018 17:57	0
1537034180	15/09/2018 19:56	0
1537034254	15/09/2018 19:57	0
1537034329	15/09/2018 19:58	0
1537034403	15/09/2018 20:00	0
1537034478	15/09/2018 20:01	0
1537034552	15/09/2018 20:02	0
1537034626	15/09/2018 20:03	0
1537034702	15/09/2018 20:05	0
1537035074	15/09/2018 20:11	0
1537035148	15/09/2018 20:12	0
1537035223	15/09/2018 20:13	0
1537035297	15/09/2018 20:14	0
1537084190	16/09/2018 09:49	0
1537720986	23/09/2018 18:43	0
1537721805	23/09/2018 18:56	0
1537723032	23/09/2018 19:17	0
1537724037	23/09/2018 19:33	0
1537724185	23/09/2018 19:36	0
1537750009	24/09/2018 02:46	0
1537842598	25/09/2018 04:29	0
1537842746	25/09/2018 04:32	0
1537842969	25/09/2018 04:36	0
1537843044	25/09/2018 04:37	0
1537843118	25/09/2018 04:38	0
1537843267	25/09/2018 04:41	0
1538181958	29/09/2018 02:45	0
1538242740	29/09/2018 19:38	0
1538571966	03/10/2018 15:06	1
1538614459	04/10/2018 02:54	1
1538866416	07/10/2018 00:53	0
1538866491	07/10/2018 00:54	0
1538866639	07/10/2018 00:57	0
1538866788	07/10/2018 00:59	0
1538866863	07/10/2018 01:01	0
1538866937	07/10/2018 01:02	0
1538867011	07/10/2018 01:03	0
1538867160	07/10/2018 01:05	0
1538867234	07/10/2018 01:07	0
1538944025	07/10/2018 22:27	0
1538944100	07/10/2018 22:28	0
1538944174	07/10/2018 22:29	0
1538944248	07/10/2018 22:30	0
1538944397	07/10/2018 22:33	0
1538944472	07/10/2018 22:34	0
1538944546	07/10/2018 22:35	0
1538944620	07/10/2018 22:36	0
1538944695	07/10/2018 22:38	0
1538944769	07/10/2018 22:39	0
1538944844	07/10/2018 22:40	0
1538944918	07/10/2018 22:41	0
1538944992	07/10/2018 22:43	0
1538945067	07/10/2018 22:44	0
1538957403	08/10/2018 02:10	1
1538957775	08/10/2018 02:16	1
1538957924	08/10/2018 02:18	1
1538957998	08/10/2018 02:19	1
1538958073	08/10/2018 02:21	1
1539210624	11/10/2018 00:30	1
1539210698	11/10/2018 00:31	1
1539210773	11/10/2018 00:32	1
1539210847	11/10/2018 00:34	1
1539210922	11/10/2018 00:35	1
1539210996	11/10/2018 00:36	1
1539211070	11/10/2018 00:37	1
1539211145	11/10/2018 00:39	1
1539211219	11/10/2018 00:40	1
1539211368	11/10/2018 00:42	1
1539211442	11/10/2018 00:44	1
1539551635	14/10/2018 23:13	0
1539551970	14/10/2018 23:19	0
1539552045	14/10/2018 23:20	0
1539552156	14/10/2018 23:22	0
1539552268	14/10/2018 23:24	0
1539552417	14/10/2018 23:26	0
1539552491	14/10/2018 23:28	0
1539562159	15/10/2018 02:09	0
1539562308	15/10/2018 02:11	0
1539673778	16/10/2018 09:09	0
1539690609	16/10/2018 13:50	1
1539957418	19/10/2018 15:56	1
1534476477	17/08/2018 05:27	1
1534479304	17/08/2018 06:15	0
1534594998	18/08/2018 14:23	1
1534596114	18/08/2018 14:41	1
1534596188	18/08/2018 14:43	1
1534596263	18/08/2018 14:44	1
1534596374	18/08/2018 14:46	1
1534596449	18/08/2018 14:47	1
1534596523	18/08/2018 14:48	1
1534596597	18/08/2018 14:49	1
1534596672	18/08/2018 14:51	1
1534596746	18/08/2018 14:52	1
1534596821	18/08/2018 14:53	1
1534596895	18/08/2018 14:54	1
1534596969	18/08/2018 14:56	1
1534597267	18/08/2018 15:01	1
1534659733	19/08/2018 08:22	1
1534659845	19/08/2018 08:24	1
1534660068	19/08/2018 08:27	1
1534660142	19/08/2018 08:29	1
1534660217	19/08/2018 08:30	1
1534660291	19/08/2018 08:31	1
1534660514	19/08/2018 08:35	1
1534660589	19/08/2018 08:36	1
1534660663	19/08/2018 08:37	1
1534660812	19/08/2018 08:40	1
1534661184	19/08/2018 08:46	1
1534661258	19/08/2018 08:47	1
1534661333	19/08/2018 08:48	1
1534661407	19/08/2018 08:50	1
1534661482	19/08/2018 08:51	1
1535325176	27/08/2018 01:12	0
1535413850	28/08/2018 01:50	1
1535413962	28/08/2018 01:52	1
1535414036	28/08/2018 01:53	1
1535548792	29/08/2018 15:19	1
1535746341	31/08/2018 22:12	0
1535746416	31/08/2018 22:13	0
1535746564	31/08/2018 22:16	0
1535830884	01/09/2018 21:41	1
1535884369	02/09/2018 12:32	0
1535989779	03/09/2018 17:49	1
1536037704	04/09/2018 07:08	1
1536279515	07/09/2018 02:18	1
1536315455	07/09/2018 12:17	1
1536339100	07/09/2018 18:51	0
1536365883	08/09/2018 02:18	1
1536366032	08/09/2018 02:20	1
1536366181	08/09/2018 02:23	1
1536546868	10/09/2018 04:34	1
1537033734	15/09/2018 19:48	0
1537034851	15/09/2018 20:07	0
1537034999	15/09/2018 20:09	0
1537035260	15/09/2018 20:14	0
1537126943	16/09/2018 21:42	0
1537697720	23/09/2018 12:15	1
1537721098	23/09/2018 18:44	0
1537721284	23/09/2018 18:48	0
1537842821	25/09/2018 04:33	0
1537843193	25/09/2018 04:39	0
1537892308	25/09/2018 18:18	0
1538302603	30/09/2018 12:16	0
1539812221	17/10/2018 23:37	1
1539927424	19/10/2018 07:37	0
1534476551	17/08/2018 05:29	1
1534478188	17/08/2018 05:56	1
1534478634	17/08/2018 06:03	1
1534478708	17/08/2018 06:05	1
1534478783	17/08/2018 06:06	1
1534478857	17/08/2018 06:07	1
1534595296	18/08/2018 14:28	1
1534595705	18/08/2018 14:35	1
1534661630	19/08/2018 08:53	1
1535114660	24/08/2018 14:44	1
1535114808	24/08/2018 14:46	1
1535250425	26/08/2018 04:27	1
1535325399	27/08/2018 01:16	0
1535387462	27/08/2018 18:31	0
1535388168	27/08/2018 18:42	0
1535388243	27/08/2018 18:44	0
1535389284	27/08/2018 19:01	0
1535389359	27/08/2018 19:02	0
1535414111	28/08/2018 01:55	1
1535414557	28/08/2018 02:02	1
1535414631	28/08/2018 02:03	1
1535414929	28/08/2018 02:08	1
1535619392	30/08/2018 10:56	0
1535737185	31/08/2018 19:39	0
1535737557	31/08/2018 19:45	0
1535797233	01/09/2018 12:20	1
1535830066	01/09/2018 21:27	1
1535852456	02/09/2018 03:40	1
1535852680	02/09/2018 03:44	1
1535920226	02/09/2018 22:30	1
1535920449	02/09/2018 22:34	1
1535990002	03/09/2018 17:53	1
1536238184	06/09/2018 14:49	0
1536278994	07/09/2018 02:09	1
1536279143	07/09/2018 02:12	1
1536504752	09/09/2018 16:52	0
1536505199	09/09/2018 16:59	0
1536505422	09/09/2018 17:03	0
1536505645	09/09/2018 17:07	0
1536505794	09/09/2018 17:09	0
1536545975	10/09/2018 04:19	1
1536546124	10/09/2018 04:22	1
1536546198	10/09/2018 04:23	1
1536546273	10/09/2018 04:24	1
1536546347	10/09/2018 04:25	1
1536546422	10/09/2018 04:27	1
1536546496	10/09/2018 04:28	1
1536546570	10/09/2018 04:29	1
1536546645	10/09/2018 04:30	1
1536546719	10/09/2018 04:31	1
1536546794	10/09/2018 04:33	1
1536986181	15/09/2018 06:36	0
1537697795	23/09/2018 12:16	1
1537697869	23/09/2018 12:17	1
1537698167	23/09/2018 12:22	1
1537721358	23/09/2018 18:49	0
1537721656	23/09/2018 18:54	0
1537722660	23/09/2018 19:10	0
1537722772	23/09/2018 19:12	0
1537723813	23/09/2018 19:30	0
1539036798	09/10/2018 00:13	0
1539037021	09/10/2018 00:17	0
1539552565	14/10/2018 23:29	0
1539751895	17/10/2018 06:51	0
1539927498	19/10/2018 07:38	0
1539927796	19/10/2018 07:43	0
1539957753	19/10/2018 16:02	1
1540018845	20/10/2018 09:00	0
1540019180	20/10/2018 09:06	0
1535055700	23/08/2018 22:21	1
1535055774	23/08/2018 22:22	1
1535055811	23/08/2018 22:23	1
1536547240	10/09/2018 04:40	1
1537035334	15/09/2018 20:15	0
1537126831	16/09/2018 21:40	0
1537750418	24/09/2018 02:53	0
1537842672	25/09/2018 04:31	0
1537842895	25/09/2018 04:34	0
