1534478132	-0.088	0.103	-0.837	0.053	-1.241	-1.448	-1.075	-0.882	0.284	-0.724	0.308	-0.034	-1.165	-1.356	0.149	-1.304	-0.372	-0.386
1534478206	-0.076	0.027	-0.810	0.040	-1.211	-1.466	-1.048	-0.872	0.290	-0.668	0.299	0.003	-1.156	-1.391	0.189	-1.300	-0.368	-0.317
1534478281	-0.046	0.056	-0.804	0.060	-1.199	-1.456	-1.053	-0.863	0.298	-0.703	0.282	-0.031	-1.137	-1.382	0.182	-1.278	-0.369	-0.364
1534478355	-0.131	0.053	-0.889	0.030	-1.246	-1.456	-1.067	-0.879	0.316	-0.693	0.338	-0.010	-1.230	-1.378	0.110	-1.301	-0.365	-0.342
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534478578	-0.063	0.090	-0.826	0.060	-1.227	-1.443	-1.079	-0.883	0.277	-0.722	0.298	-0.036	-1.144	-1.352	0.175	-1.304	-0.363	-0.361
1534478653	-0.028	0.098	-0.762	0.055	-1.170	-1.448	-1.036	-0.882	0.292	-0.711	0.291	-0.034	-1.134	-1.357	0.219	-1.305	-0.362	-0.354
1534478727	-0.066	0.035	-0.785	0.035	-1.188	-1.446	-1.010	-0.865	0.319	-0.674	0.306	-999.000	-1.211	-1.378	0.178	-1.298	-0.352	-0.321
1534478802	-0.089	0.118	-0.864	0.079	-1.235	-1.419	-1.090	-0.889	0.281	-0.726	0.302	-0.055	-1.153	-1.343	0.144	-1.317	-0.383	-0.401
1534478913	0.000	0.000	-999.000	0.000	0.000	0.000	-999.000	0.000	0.000	-999.000	0.000	-999.000	-999.000	0.000	-999.000	0.000	0.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534479025	-0.123	0.079	-0.894	0.053	-1.264	-1.424	-1.101	-0.868	0.287	-0.695	0.316	-0.024	-1.172	-1.372	0.123	-1.299	-0.379	-0.325
1534479099	-0.128	0.092	-0.879	0.056	-1.257	-1.423	-1.094	-0.878	0.281	-0.703	0.331	-0.032	-1.179	-1.363	0.125	-1.303	-0.389	-0.333
1534479174	-0.190	0.055	-0.943	0.058	-1.259	-1.438	-1.042	-0.871	0.359	-0.691	0.395	-0.024	-1.350	-1.373	0.056	-1.292	-0.350	-0.311
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534479248	-0.113	0.153	-0.829	0.085	-1.219	-1.412	-1.032	-0.869	0.332	-0.737	0.334	-0.089	-1.236	-1.338	0.136	-1.303	-0.361	-0.395
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534479397	0.000	0.000	-999.000	0.000	0.000	0.000	-999.000	0.000	0.000	-999.000	0.000	-999.000	-999.000	0.000	-999.000	0.000	0.000	-999.000
1534479397	0.000	0.000	-999.000	0.000	0.000	0.000	-999.000	0.000	0.000	-999.000	0.000	-999.000	-999.000	0.000	-999.000	0.000	0.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534594756	0.011	0.919	-1.159	0.716	-1.521	-0.736	-1.708	-0.631	-0.052	-0.615	0.247	-0.538	-0.438	-1.566	0.138	-1.121	-0.541	0.089
1534594942	-0.076	0.860	-1.109	0.617	-1.460	-0.873	-1.523	-0.643	0.050	-0.654	0.307	-0.550	-0.685	-1.386	0.074	-1.106	-0.486	0.019
1534595240	-0.011	0.960	-1.149	0.693	-1.535	-0.712	-1.791	-0.623	-0.043	-0.647	0.220	-0.577	-0.475	-1.535	0.169	-1.135	-0.555	0.004
1534595426	0.114	0.498	-0.957	0.340	-1.410	-1.261	-1.510	-0.962	0.082	-0.899	0.230	-0.208	-0.676	-1.600	0.237	-1.329	-0.435	-0.231
1534595612	0.052	0.555	-0.970	0.330	-1.370	-1.236	-1.446	-0.913	0.169	-0.980	0.338	-0.252	-0.824	-1.509	0.227	-1.367	-0.428	-0.271
1534596058	0.052	0.528	-0.962	0.310	-1.331	-1.273	-1.331	-0.932	0.206	-0.941	0.279	-0.227	-0.889	-1.597	0.201	-1.360	-0.411	-0.273
1534596133	-0.046	0.513	-0.884	0.282	-1.258	-1.374	-1.148	-0.947	0.266	-1.017	0.330	-0.281	-1.080	-1.425	0.157	-1.296	-0.373	-0.295
1534596207	0.027	0.433	-0.781	0.242	-1.198	-1.386	-1.113	-0.940	0.238	-0.966	0.296	-0.233	-1.002	-1.447	0.262	-1.312	-0.378	-0.242
1534596393	0.013	0.409	-0.804	0.225	-1.198	-1.392	-1.091	-0.941	0.260	-0.944	0.326	-0.201	-1.057	-1.454	0.226	-1.314	-0.361	-0.242
1534596468	-0.005	0.458	-0.826	0.257	-1.211	-1.380	-1.110	-0.940	0.267	-0.978	0.335	-0.228	-1.056	-1.432	0.208	-1.313	-0.364	-0.269
1534596542	0.022	0.467	-0.816	0.257	-1.171	-1.389	-1.075	-0.933	0.311	-0.961	0.343	-0.222	-1.106	-1.437	0.226	-1.305	-0.330	-0.268
1534596616	0.039	0.489	-0.769	0.277	-1.191	-1.368	-1.090	-0.945	0.254	-0.991	0.309	-0.240	-1.002	-1.416	0.265	-1.307	-0.359	-0.280
1534596691	0.039	0.428	-0.767	0.244	-1.179	-1.390	-1.101	-0.935	0.263	-0.936	0.312	-0.208	-1.018	-1.445	0.255	-1.303	-0.355	-0.237
1534596765	0.059	0.460	-0.754	0.256	-1.166	-1.389	-1.084	-0.933	0.249	-0.979	0.311	-0.229	-1.002	-1.424	0.280	-1.310	-0.362	-0.300
1534596840	0.058	0.503	-0.744	0.272	-1.164	-1.367	-1.062	-0.949	0.260	-1.001	0.308	-0.249	-1.026	-1.408	0.286	-1.298	-0.354	-0.305
1534596914	0.048	0.409	-0.783	0.254	-1.195	-1.400	-1.131	-0.929	0.249	-0.938	0.296	-0.201	-0.952	-1.458	0.272	-1.302	-0.370	-0.230
1534596988	0.054	0.368	-0.765	0.202	-1.155	-1.412	-1.034	-0.936	0.310	-0.913	0.339	-0.169	-1.084	-1.462	0.267	-1.301	-0.344	-0.219
1534597063	0.047	0.391	-0.774	0.234	-1.165	-1.417	-1.079	-0.942	0.279	-0.927	0.341	-0.179	-1.055	-1.454	0.248	-1.303	-0.344	-0.209
1534597137	0.064	0.437	-0.754	0.244	-1.188	-1.401	-1.104	-0.934	0.242	-0.954	0.294	-0.221	-0.961	-1.424	0.281	-1.306	-0.370	-0.266
1534597212	-0.028	0.507	-0.824	0.277	-1.156	-1.358	-1.018	-0.946	0.341	-0.994	0.401	-0.255	-1.184	-1.410	0.186	-1.289	-0.314	-0.299
1534597286	-0.047	0.504	-0.868	0.288	-1.206	-1.368	-1.115	-0.941	0.316	-0.984	0.380	-0.239	-1.120	-1.399	0.177	-1.304	-0.339	-0.301
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534597360	0.059	0.423	-0.750	0.237	-1.144	-1.389	-1.068	-0.936	0.271	-0.934	0.306	-0.199	-1.034	-1.443	0.266	-1.298	-0.340	-0.243
1534597435	0.044	0.443	-0.760	0.250	-1.162	-1.391	-1.062	-0.947	0.281	-0.967	0.318	-0.213	-1.047	-1.432	0.262	-1.298	-0.338	-0.277
1534597509	0.087	0.423	-0.701	0.245	-1.119	-1.392	-1.034	-0.935	0.282	-0.940	0.301	-0.194	-1.011	-1.433	0.306	-1.305	-0.333	-0.250
1534597584	0.067	0.441	-0.725	0.243	-1.119	-1.364	-1.010	-0.949	0.317	-0.957	0.327	-0.202	-1.100	-1.431	0.296	-1.298	-0.327	-0.268
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534597621	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1534659678	0.187	0.611	-0.963	0.412	-1.372	-1.129	-1.438	-0.883	0.112	-0.899	0.272	-0.288	-0.616	-1.550	0.254	-1.247	-0.482	-0.222
1534659789	0.117	0.621	-0.785	0.361	-1.233	-1.231	-1.200	-0.875	0.190	-0.935	0.311	-0.297	-0.815	-1.392	0.288	-1.226	-0.391	-0.255
1534659938	0.034	0.675	-0.829	0.407	-1.246	-1.204	-1.146	-0.876	0.270	-0.980	0.387	-0.330	-0.956	-1.360	0.223	-1.223	-0.360	-0.293
1534660012	0.097	0.635	-0.757	0.364	-1.201	-1.231	-1.135	-0.862	0.217	-0.954	0.336	-0.301	-0.879	-1.371	0.286	-1.224	-0.369	-0.269
1534660087	0.071	0.649	-0.788	0.379	-1.209	-1.221	-1.117	-0.871	0.266	-0.965	0.372	-0.312	-0.935	-1.368	0.259	-1.226	-0.351	-0.283
1534660161	0.053	0.695	-0.835	0.392	-1.245	-1.204	-1.176	-0.863	0.254	-0.984	0.351	-0.331	-0.903	-1.365	0.228	-1.225	-0.374	-0.305
1534660236	0.150	0.692	-0.715	0.403	-1.187	-1.210	-1.097	-0.879	0.230	-0.989	0.339	-0.341	-0.884	-1.350	0.314	-1.226	-0.350	-0.295
1534660310	0.097	0.601	-0.785	0.352	-1.245	-1.229	-1.214	-0.864	0.191	-0.926	0.321	-0.285	-0.779	-1.388	0.277	-1.222	-0.393	-0.217
1534660533	0.183	0.695	-0.673	0.414	-1.166	-1.206	-1.105	-0.864	0.210	-0.973	0.294	-0.340	-0.812	-1.357	0.362	-1.219	-0.361	-0.292
1534660608	0.127	0.642	-0.741	0.370	-1.204	-1.236	-1.158	-0.870	0.200	-0.953	0.303	-0.302	-0.794	-1.383	0.322	-1.223	-0.374	-0.250
1534660682	0.099	0.711	-0.780	0.414	-1.219	-1.179	-1.177	-0.863	0.218	-0.992	0.333	-0.342	-0.819	-1.347	0.279	-1.214	-0.371	-0.309
1534660905	0.156	0.635	-0.715	0.370	-1.189	-1.216	-1.136	-0.861	0.215	-0.906	0.330	-0.298	-0.823	-1.391	0.328	-1.219	-0.360	-0.227
1534661054	0.182	0.657	-0.677	0.393	-1.170	-1.204	-1.106	-0.861	0.207	-0.937	0.307	-0.307	-0.786	-1.380	0.367	-1.216	-0.366	-0.255
1534661128	0.153	0.632	-0.689	0.382	-1.165	-1.218	-1.071	-0.851	0.244	-0.926	0.332	-0.284	-0.866	-1.382	0.342	-1.211	-0.344	-0.228
1534661203	0.195	0.634	-0.645	0.383	-1.149	-1.211	-1.066	-0.854	0.236	-0.926	0.322	-0.285	-0.841	-1.385	0.382	-1.206	-0.338	-0.235
1534661277	0.123	0.723	-0.758	0.443	-1.211	-1.189	-1.147	-0.867	0.220	-0.987	0.338	-0.341	-0.829	-1.354	0.306	-1.200	-0.365	-0.283
1534661352	0.181	0.647	-0.684	0.377	-1.167	-1.210	-1.105	-0.845	0.221	-0.929	0.314	-0.287	-0.793	-1.378	0.369	-1.209	-0.359	-0.231
1534661426	0.108	0.714	-0.760	0.415	-1.183	-1.181	-1.073	-0.868	0.274	-0.978	0.372	-0.335	-0.945	-1.347	0.287	-1.209	-0.329	-0.275
1534661500	0.181	0.611	-0.678	0.372	-1.168	-1.211	-1.093	-0.849	0.224	-0.914	0.314	-0.264	-0.807	-1.380	0.375	-1.200	-0.360	-0.226
1534661575	0.165	0.664	-0.688	0.397	-1.147	-1.202	-1.059	-0.856	0.274	-0.944	0.360	-0.295	-0.881	-1.367	0.359	-1.204	-0.336	-0.247
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534661612	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535025698	-0.178	0.031	-0.914	0.030	-1.167	-1.621	-0.937	-1.018	0.585	-0.939	0.521	0.159	-0.317	-1.396	0.377	-1.233	-0.528	-0.118
1535025810	-0.268	-0.001	-0.909	-0.058	-1.116	-1.719	-0.782	-1.053	0.578	-0.929	0.552	0.136	-0.536	-1.233	0.284	-1.232	-0.485	-0.108
1535025921	-0.184	0.041	-0.765	-0.041	-1.045	-1.713	-0.694	-1.056	0.598	-0.961	0.543	0.111	-0.540	-1.198	0.375	-1.224	-0.461	-0.150
1535026033	-0.226	0.093	-0.812	0.006	-1.065	-1.683	-0.679	-1.064	0.618	-0.993	0.564	0.078	-0.619	-1.181	0.320	-1.228	-0.455	-0.184
1535026107	-0.249	0.075	-0.844	-0.015	-1.073	-1.681	-0.690	-1.052	0.611	-0.975	0.577	0.089	-0.631	-1.193	0.298	-1.223	-0.471	-0.158
1535026368	-0.188	0.104	-0.819	-0.003	-1.093	-1.686	-0.789	-1.054	0.538	-0.987	0.513	0.091	-0.425	-1.210	0.346	-1.232	-0.517	-0.178
1535026442	-0.224	-0.024	-0.833	-0.075	-1.108	-1.729	-0.784	-1.050	0.534	-0.929	0.530	0.165	-0.465	-1.237	0.335	-1.209	-0.489	-0.098
1535026516	-0.170	0.030	-0.771	-0.049	-1.057	-1.712	-0.724	-1.064	0.558	-0.957	0.519	0.116	-0.471	-1.220	0.390	-1.229	-0.478	-0.146
1535026591	-0.235	0.070	-0.823	-0.019	-1.078	-1.694	-0.728	-1.062	0.586	-0.995	0.557	0.089	-0.546	-1.196	0.324	-1.221	-0.462	-0.187
1535026665	-0.280	0.057	-0.917	-0.025	-1.122	-1.706	-0.782	-1.060	0.580	-0.988	0.582	0.102	-0.558	-1.189	0.269	-1.219	-0.493	-0.177
1535026740	-0.231	0.093	-0.836	-0.008	-1.064	-1.679	-0.727	-1.065	0.601	-1.002	0.555	0.092	-0.539	-1.189	0.320	-1.222	-0.475	-0.175
1535026814	-0.231	0.066	-0.822	-0.034	-1.055	-1.705	-0.703	-1.062	0.596	-0.983	0.558	0.111	-0.557	-1.194	0.332	-1.229	-0.469	-0.159
1535026963	-0.202	-0.006	-0.800	-0.065	-1.067	-1.721	-0.743	-1.066	0.558	-0.951	0.524	0.143	-0.486	-1.212	0.367	-1.222	-0.485	-0.132
1535027149	-0.257	0.044	-0.869	-0.044	-1.113	-1.705	-0.781	-1.064	0.566	-0.964	0.558	0.119	-0.535	-1.201	0.288	-1.226	-0.484	-0.170
1535027223	-0.183	-0.020	-0.770	-0.067	-1.040	-1.726	-0.677	-1.052	0.601	-0.922	0.539	0.158	-0.552	-1.227	0.376	-1.226	-0.453	-0.104
1535027298	-0.208	-0.007	-0.851	-0.064	-1.103	-1.710	-0.798	-1.043	0.553	-0.945	0.512	0.140	-0.447	-1.226	0.338	-1.215	-0.505	-0.129
1535027335	-0.232	-0.005	-999.000	-0.056	-1.111	-1.716	-0.779	-1.059	0.543	-999.000	0.516	-999.000	-0.480	-1.225	0.331	-1.228	-0.498	-0.125
1535027372	-0.281	0.039	-0.874	-0.039	-1.116	-1.715	-0.756	-1.064	0.586	-0.971	0.569	0.112	-0.581	-1.217	0.290	-1.228	-0.468	-0.154
1535027409	-0.243	0.079	-999.000	-0.014	-1.132	-1.693	-0.795	-1.072	0.548	-0.998	0.536	0.088	-0.485	-1.201	0.316	-1.214	-0.496	-0.194
1535027446	-0.197	-0.027	-0.801	-0.076	-1.081	-1.715	-0.747	-1.066	0.559	-0.937	0.521	0.147	-0.475	-1.244	0.374	-1.205	-0.483	-0.094
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535027521	0.000	0.000	-999.000	0.000	0.000	0.000	-999.000	0.000	0.000	-999.000	0.000	-999.000	-999.000	0.000	-999.000	0.000	0.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535027558	0.000	0.000	-999.000	0.000	0.000	0.000	-999.000	0.000	0.000	-999.000	0.000	-999.000	-999.000	0.000	-999.000	0.000	0.000	-999.000
1535054156	-0.122	-0.091	-1.003	0.007	-1.242	-1.655	-0.984	-1.094	0.565	-0.843	0.588	0.306	-0.293	-1.470	0.004	-1.360	-0.605	-0.457
1535054230	-0.108	-0.124	-0.764	-0.099	-1.024	-1.766	-0.768	-1.050	0.534	-0.841	0.526	0.260	-0.337	-1.324	0.120	-1.327	-0.565	-0.409
1535054305	-0.101	-0.123	-0.742	-0.092	-1.010	-1.780	-0.722	-1.051	0.548	-0.855	0.554	0.261	-0.392	-1.309	0.135	-1.315	-0.566	-0.402
1535054379	-0.113	-0.113	-0.766	-0.097	-1.012	-1.772	-0.694	-1.063	0.610	-0.860	0.594	0.264	-0.513	-1.316	0.089	-1.335	-0.545	-0.424
1535054528	-0.163	-0.094	-0.804	-0.082	-1.034	-1.772	-0.703	-1.052	0.594	-0.865	0.610	0.243	-0.511	-1.316	0.048	-1.314	-0.538	-0.421
1535054602	-0.111	-0.140	-0.788	-0.078	-1.027	-1.761	-0.753	-1.056	0.570	-0.844	0.559	0.259	-0.392	-1.330	0.098	-1.320	-0.562	-0.412
1535054677	-0.112	-0.018	-0.762	-0.042	-1.019	-1.743	-0.717	-1.068	0.584	-0.914	0.570	0.200	-0.442	-1.282	0.110	-1.334	-0.554	-0.507
1535054751	-0.096	-0.036	-0.718	-0.051	-0.973	-1.744	-0.645	-1.067	0.623	-0.904	0.584	0.207	-0.487	-1.280	0.126	-1.328	-0.538	-0.487
1535054826	-0.090	-0.092	-0.725	-0.087	-0.983	-1.771	-0.693	-1.057	0.582	-0.885	0.572	0.256	-0.435	-1.316	0.132	-1.343	-0.543	-0.435
1535054900	-0.174	-0.137	-0.814	-0.104	-1.037	-1.794	-0.700	-1.062	0.609	-0.846	0.636	0.280	-0.535	-1.324	0.040	-1.338	-0.540	-0.416
1535054974	-0.062	-0.146	-0.721	-0.090	-0.988	-1.763	-0.701	-1.050	0.570	-0.855	0.540	0.281	-0.375	-1.329	0.146	-1.322	-0.542	-0.415
1535055049	-0.063	-0.099	-0.716	-0.087	-0.996	-1.778	-0.686	-1.066	0.577	-0.860	0.559	0.264	-0.430	-1.315	0.130	-1.326	-0.540	-0.418
1535055123	-0.112	-0.053	-0.741	-0.060	-0.994	-1.763	-0.673	-1.070	0.606	-0.903	0.591	0.228	-0.473	-1.291	0.103	-1.342	-0.533	-0.469
1535055198	-0.032	-0.139	-0.641	-0.105	-0.940	-1.795	-0.624	-1.057	0.592	-0.851	0.557	0.272	-0.422	-1.313	0.192	-1.332	-0.517	-0.424
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535055272	-0.079	-0.124	-0.720	-0.091	-0.989	-1.779	-0.688	-1.060	0.579	-0.849	0.569	0.274	-0.396	-1.330	0.143	-1.315	-0.544	-0.400
1535055346	-0.117	-0.064	-0.774	-0.037	-0.992	-1.757	-0.665	-1.063	0.621	-0.894	0.610	0.226	-0.507	-1.301	0.088	-1.320	-0.527	-0.468
1535055421	-0.031	-0.126	-0.659	-0.097	-0.945	-1.775	-0.650	-1.049	0.591	-0.856	0.558	0.268	-0.395	-1.308	0.181	-1.331	-0.529	-0.406
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535055495	-0.113	-0.070	-0.718	-0.066	-0.962	-1.750	-0.627	-1.070	0.649	-0.871	0.605	0.241	-0.565	-1.306	0.113	-1.320	-0.506	-0.436
1535055570	-0.032	-0.108	-0.650	-0.085	-0.959	-1.760	-0.664	-1.063	0.561	-0.866	0.531	0.258	-0.364	-1.320	0.193	-1.322	-0.535	-0.423
1535055644	-0.090	-0.137	-0.699	-0.102	-0.954	-1.781	-0.618	-1.050	0.633	-0.836	0.592	0.274	-0.496	-1.336	0.136	-1.320	-0.526	-0.390
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535055681	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1535055681	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535055756	0.000	0.000	-999.000	0.000	0.000	0.000	-999.000	0.000	0.000	-999.000	0.000	-999.000	-999.000	0.000	-999.000	0.000	0.000	-999.000
