1534597026	0.135	0.823	0.901	0.919	-0.025	1.231	-0.416	-0.059	-1.076	-0.040	0.433	0.355	0.304	0.484	-0.837	-0.157	-0.837	-0.157
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534597100	0.110	0.832	0.827	0.919	-0.053	1.229	-0.465	-0.062	-1.047	-0.053	0.439	0.341	0.220	0.482	-0.894	-0.160	-0.894	-0.160
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534597174	0.124	0.832	0.903	0.921	-0.013	1.223	-0.393	-0.059	-1.085	-0.035	0.448	0.345	0.303	0.470	-0.836	-0.174	-0.836	-0.174
1534597249	0.089	0.846	0.812	0.930	-0.061	1.262	-0.448	-0.045	-1.036	-0.032	0.420	0.348	0.205	0.476	-0.879	-0.170	-0.879	-0.170
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534597398	0.106	0.821	0.823	0.912	-0.068	1.231	-0.514	-0.056	-1.024	-0.044	0.444	0.352	0.215	0.469	-0.933	-0.162	-0.933	-0.162
1534597398	0.106	0.821	0.823	0.912	-0.068	1.231	-0.514	-0.056	-1.024	-0.044	0.444	0.352	0.215	0.469	-0.933	-0.162	-0.933	-0.162
1534597472	0.134	0.823	0.911	0.924	-0.017	1.213	-0.435	-0.064	-1.082	-0.043	0.432	0.335	0.288	0.488	-0.843	-0.168	-0.843	-0.168
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1534597546	0.148	0.836	0.914	0.922	-0.029	1.238	-0.441	-0.052	-1.079	-0.039	0.459	0.356	0.311	0.467	-0.865	-0.180	-0.865	-0.180
1534597621	0.148	0.838	0.934	0.919	0.003	1.227	-0.393	-0.063	-1.088	-0.022	0.445	0.352	0.319	0.487	-0.808	-0.161	-0.808	-0.161
1534659715	0.149	1.040	0.631	1.070	-0.192	1.362	-0.689	-0.047	-0.937	0.088	0.386	0.465	-0.015	0.502	-1.097	-0.155	-1.097	-0.155
1534659826	0.038	0.890	0.644	0.914	-0.145	1.181	-0.616	-0.090	-0.966	0.014	0.409	0.376	0.068	0.449	-1.026	-0.205	-1.026	-0.205
1534660050	0.079	0.872	0.658	0.907	-0.167	1.173	-0.688	-0.120	-0.958	0.021	0.435	0.359	0.080	0.447	-1.080	-0.204	-1.080	-0.204
1534660124	0.104	0.866	0.729	0.910	-0.121	1.158	-0.641	-0.110	-0.981	0.017	0.448	0.370	0.130	0.450	-1.047	-0.215	-1.047	-0.215
1534660198	0.106	0.890	0.748	0.905	-0.099	1.157	-0.594	-0.112	-0.997	0.020	0.444	0.373	0.166	0.459	-1.011	-0.224	-1.011	-0.224
1534660273	0.071	0.880	0.722	0.931	-0.086	1.182	-0.546	-0.098	-0.999	0.030	0.425	0.381	0.149	0.442	-0.957	-0.204	-0.957	-0.204
1534660347	0.100	0.879	0.769	0.910	-0.116	1.153	-0.589	-0.127	-1.002	0.022	0.438	0.363	0.172	0.448	-1.018	-0.228	-1.018	-0.228
1534660422	0.085	0.869	0.661	0.899	-0.190	1.172	-0.736	-0.114	-0.945	0.026	0.432	0.373	0.063	0.449	-1.141	-0.220	-1.141	-0.220
1534660496	0.109	0.885	0.694	0.916	-0.170	1.162	-0.745	-0.113	-0.945	0.023	0.463	0.373	0.079	0.442	-1.164	-0.220	-1.164	-0.220
1534660570	0.101	0.879	0.730	0.902	-0.119	1.164	-0.641	-0.114	-0.987	0.021	0.446	0.368	0.139	0.441	-1.056	-0.219	-1.056	-0.219
1534660645	0.075	0.882	0.697	0.912	-0.154	1.181	-0.633	-0.109	-0.969	0.028	0.429	0.388	0.081	0.424	-1.053	-0.220	-1.053	-0.220
1534660794	0.112	0.888	0.768	0.906	-0.108	1.161	-0.587	-0.118	-1.003	0.029	0.441	0.369	0.192	0.450	-0.993	-0.217	-0.993	-0.217
1534661017	0.108	0.887	0.741	0.908	-0.128	1.160	-0.661	-0.122	-0.986	0.033	0.452	0.374	0.147	0.451	-1.079	-0.214	-1.079	-0.214
1534661166	0.132	0.882	0.744	0.906	-0.147	1.158	-0.698	-0.124	-0.971	0.018	0.475	0.375	0.136	0.456	-1.122	-0.215	-1.122	-0.215
1534661240	0.116	0.880	0.760	0.910	-0.124	1.163	-0.655	-0.128	-0.981	0.032	0.463	0.387	0.166	0.449	-1.072	-0.221	-1.072	-0.221
1534661314	0.095	0.887	0.715	0.918	-0.139	1.179	-0.658	-0.108	-0.972	0.020	0.458	0.391	0.121	0.440	-1.062	-0.224	-1.062	-0.224
1534661389	0.140	0.897	0.783	0.888	-0.135	1.161	-0.659	-0.117	-1.001	0.022	0.454	0.377	0.185	0.467	-1.066	-0.211	-1.066	-0.211
1534661463	0.133	0.894	0.829	0.893	-0.086	1.164	-0.569	-0.109	-1.035	0.026	0.452	0.371	0.233	0.459	-1.002	-0.218	-1.002	-0.218
1534661538	0.156	0.903	0.807	0.901	-0.115	1.165	-0.651	-0.129	-0.998	0.027	0.469	0.380	0.203	0.456	-1.048	-0.217	-1.048	-0.217
1534661612	0.123	0.888	0.727	0.898	-0.155	1.154	-0.702	-0.111	-0.960	0.027	0.475	0.379	0.138	0.450	-1.143	-0.219	-1.143	-0.219
1535025735	-0.535	1.333	0.493	1.098	0.148	1.172	0.563	-0.107	-1.253	0.253	0.131	0.646	0.191	0.490	0.089	-0.185	0.089	-0.185
1535025847	-0.542	1.160	0.515	0.971	0.122	1.014	0.481	-0.145	-1.228	0.228	0.206	0.496	0.225	0.450	0.012	-0.226	0.012	-0.226
1535025996	-0.549	1.156	0.453	0.951	0.088	1.006	0.373	-0.145	-1.189	0.204	0.198	0.518	0.141	0.454	-0.076	-0.207	-0.076	-0.207
1535026070	-0.547	1.148	0.394	0.965	0.038	1.009	0.284	-0.156	-1.148	0.213	0.205	0.513	0.110	0.446	-0.161	-0.208	-0.161	-0.208
1535026144	-0.506	1.156	0.547	0.956	0.117	1.000	0.430	-0.161	-1.225	0.209	0.218	0.488	0.229	0.447	-0.033	-0.218	-0.033	-0.218
1535026256	-0.547	1.156	0.450	0.960	0.102	1.007	0.404	-0.141	-1.199	0.233	0.204	0.490	0.159	0.409	-0.056	-0.210	-0.056	-0.210
1535026293	-0.515	1.141	0.482	0.965	0.079	1.020	0.338	-0.159	-1.194	0.198	0.218	0.514	0.179	0.454	-0.099	-0.219	-0.099	-0.219
1535026330	-0.516	1.144	0.491	0.952	0.108	1.010	0.408	-0.152	-1.204	0.211	0.209	0.508	0.195	0.441	-0.039	-0.210	-0.039	-0.210
1535026405	-0.503	1.147	0.491	0.964	0.100	1.008	0.385	-0.150	-1.202	0.219	0.218	0.492	0.192	0.455	-0.063	-0.215	-0.063	-0.215
1535026479	-0.519	1.141	0.511	0.957	0.096	1.011	0.367	-0.148	-1.192	0.211	0.217	0.509	0.197	0.454	-0.088	-0.238	-0.088	-0.238
1535026554	-0.542	1.156	0.429	0.964	0.091	1.041	0.399	-0.154	-1.181	0.211	0.197	0.513	0.138	0.431	-0.063	-0.216	-0.063	-0.216
1535026628	-0.496	1.143	0.605	0.953	0.162	1.005	0.490	-0.139	-1.262	0.218	0.219	0.500	0.291	0.472	0.026	-0.214	0.026	-0.214
1535026702	-0.541	1.139	0.401	0.959	0.055	1.015	0.291	-0.143	-1.145	0.212	0.223	0.491	0.087	0.449	-0.150	-0.208	-0.150	-0.208
1535026777	-0.490	1.143	0.596	0.970	0.161	1.009	0.467	-0.128	-1.252	0.201	0.215	0.503	0.282	0.469	0.006	-0.207	0.006	-0.207
1535026851	-0.498	1.147	0.534	0.954	0.125	1.006	0.407	-0.151	-1.216	0.209	0.216	0.490	0.231	0.447	-0.029	-0.210	-0.029	-0.210
1535026926	-0.507	1.146	0.583	0.970	0.172	1.022	0.536	-0.155	-1.264	0.205	0.183	0.509	0.286	0.452	0.090	-0.222	0.090	-0.222
1535027037	-0.549	1.125	0.414	0.959	0.070	1.018	0.323	-0.134	-1.162	0.216	0.214	0.479	0.120	0.453	-0.095	-0.199	-0.095	-0.199
1535027112	-0.491	1.123	0.578	0.964	0.151	1.008	0.481	-0.135	-1.250	0.194	0.210	0.501	0.267	0.452	0.023	-0.201	0.023	-0.201
1535027186	-0.505	1.124	0.506	0.960	0.110	1.011	0.390	-0.139	-1.206	0.215	0.214	0.494	0.199	0.452	-0.046	-0.206	-0.046	-0.206
1535027260	-0.499	1.137	0.536	0.953	0.124	1.018	0.385	-0.146	-1.215	0.214	0.222	0.478	0.231	0.441	-0.068	-0.197	-0.068	-0.197
1535027446	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1535027484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1535027484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1535054193	-0.491	1.320	0.535	1.118	0.213	1.157	0.376	-0.196	-1.228	0.238	0.182	0.685	0.227	0.540	-0.051	-0.258	-0.051	-0.258
1535054268	-0.497	1.183	0.499	0.977	0.074	1.030	0.270	-0.225	-1.174	0.173	0.216	0.581	0.225	0.452	-0.165	-0.263	-0.165	-0.263
1535054342	-0.478	1.177	0.610	0.968	0.124	1.007	0.354	-0.243	-1.233	0.153	0.219	0.579	0.314	0.465	-0.061	-0.258	-0.061	-0.258
1535054416	-0.486	1.169	0.525	0.970	0.063	1.013	0.232	-0.221	-1.172	0.171	0.226	0.562	0.231	0.464	-0.201	-0.253	-0.201	-0.253
1535054491	-0.477	1.172	0.598	0.960	0.123	1.004	0.340	-0.243	-1.224	0.156	0.224	0.568	0.336	0.467	-0.120	-0.259	-0.120	-0.259
1535054714	-0.515	1.180	0.513	0.975	0.088	1.018	0.297	-0.215	-1.191	0.174	0.223	0.568	0.249	0.452	-0.144	-0.254	-0.144	-0.254
1535055086	-0.466	1.177	0.561	0.974	0.077	1.004	0.221	-0.221	-1.176	0.179	0.231	0.552	0.285	0.474	-0.218	-0.258	-0.218	-0.258
1535055160	-0.478	1.178	0.555	0.974	0.100	0.998	0.264	-0.232	-1.193	0.169	0.233	0.558	0.282	0.466	-0.169	-0.265	-0.169	-0.265
1535055235	-0.473	1.174	0.571	0.975	0.091	1.000	0.255	-0.219	-1.196	0.181	0.236	0.565	0.296	0.457	-0.157	-0.261	-0.157	-0.261
1535055309	-0.453	1.176	0.671	0.969	0.148	0.997	0.315	-0.231	-1.232	0.169	0.250	0.546	0.388	0.466	-0.097	-0.261	-0.097	-0.261
1535055384	-0.485	1.189	0.604	0.980	0.138	0.998	0.387	-0.228	-1.235	0.192	0.220	0.564	0.346	0.457	-0.036	-0.254	-0.036	-0.254
1535055458	-0.458	1.170	0.564	0.963	0.082	1.004	0.209	-0.246	-1.181	0.178	0.249	0.562	0.283	0.449	-0.232	-0.259	-0.232	-0.259
1535055532	-0.480	1.172	0.568	0.957	0.100	1.007	0.274	-0.229	-1.195	0.177	0.236	0.557	0.283	0.460	-0.166	-0.256	-0.166	-0.256
1535055607	-0.465	1.176	0.578	0.962	0.103	0.992	0.284	-0.218	-1.198	0.201	0.236	0.550	0.302	0.470	-0.164	-0.265	-0.164	-0.265
1535055681	-0.453	1.180	0.571	0.965	0.089	0.988	0.217	-0.218	-1.184	0.187	0.254	0.555	0.288	0.479	-0.218	-0.253	-0.218	-0.253
1535055718	-0.494	1.181	0.570	0.977	0.105	1.010	0.312	-0.227	-1.216	0.188	0.224	0.579	0.304	0.452	-0.107	-0.260	-0.107	-0.260
1535055756	-0.459	1.179	0.615	0.959	0.113	0.984	0.267	-0.230	-1.202	0.176	0.254	0.561	0.321	0.471	-0.160	-0.270	-0.160	-0.270
1535055793	-0.476	1.172	0.543	0.956	0.070	0.991	0.207	-0.237	-1.175	0.184	0.245	0.549	0.260	0.460	-0.217	-0.262	-0.217	-0.262
1535055830	-0.484	1.163	0.552	0.962	0.080	0.996	0.253	-0.226	-1.182	0.184	0.228	0.560	0.271	0.461	-0.173	-0.256	-0.173	-0.256
1535055867	-0.460	1.156	0.564	0.976	0.079	0.989	0.219	-0.238	-1.178	0.181	0.248	0.547	0.268	0.464	-0.217	-0.254	-0.217	-0.254
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535113971	-0.257	1.533	0.758	1.071	0.094	0.880	0.071	-0.207	-1.193	0.561	0.347	0.639	0.423	0.408	-0.391	-0.295	-0.391	-0.295
1535114083	-0.298	1.345	0.749	0.932	0.066	0.746	-0.036	-0.253	-1.141	0.460	0.359	0.546	0.392	0.363	-0.452	-0.331	-0.452	-0.331
1535114269	-0.291	1.341	0.685	0.925	0.005	0.740	-0.158	-0.260	-1.077	0.461	0.389	0.551	0.330	0.382	-0.573	-0.343	-0.573	-0.343
1535114343	-0.268	1.335	0.770	0.935	0.061	0.737	-0.091	-0.267	-1.122	0.465	0.390	0.538	0.414	0.385	-0.505	-0.338	-0.505	-0.338
1535114418	-0.271	1.334	0.759	0.934	0.021	0.717	-0.113	-0.268	-1.123	0.459	0.392	0.547	0.388	0.381	-0.543	-0.332	-0.543	-0.332
1535114492	-0.329	1.331	0.688	0.941	0.007	0.754	-0.059	-0.253	-1.113	0.461	0.361	0.555	0.332	0.356	-0.510	-0.328	-0.510	-0.328
1535114566	-0.306	1.322	0.679	0.934	-0.002	0.729	-0.149	-0.258	-1.089	0.467	0.397	0.535	0.310	0.389	-0.585	-0.327	-0.585	-0.327
1535114641	-0.255	1.327	0.794	0.939	0.060	0.723	-0.072	-0.272	-1.141	0.452	0.386	0.538	0.430	0.384	-0.481	-0.339	-0.481	-0.339
1535114715	-0.283	1.329	0.708	0.940	0.002	0.741	-0.142	-0.262	-1.096	0.476	0.392	0.535	0.345	0.374	-0.558	-0.325	-0.558	-0.325
1535114790	-0.260	1.325	0.782	0.919	0.039	0.735	-0.115	-0.266	-1.135	0.470	0.402	0.537	0.421	0.394	-0.543	-0.337	-0.543	-0.337
1535114864	-0.316	1.339	0.654	0.933	-0.003	0.751	-0.148	-0.258	-1.081	0.471	0.374	0.549	0.317	0.360	-0.563	-0.348	-0.563	-0.348
1535114938	-0.248	1.337	0.817	0.930	0.061	0.705	-0.084	-0.280	-1.144	0.454	0.384	0.542	0.441	0.390	-0.505	-0.340	-0.505	-0.340
1535115013	-0.256	1.334	0.797	0.932	0.055	0.727	-0.081	-0.278	-1.129	0.478	0.406	0.522	0.435	0.378	-0.496	-0.334	-0.496	-0.334
1535115087	-0.220	1.333	0.855	0.930	0.060	0.731	-0.071	-0.277	-1.144	0.474	0.417	0.539	0.502	0.379	-0.506	-0.324	-0.506	-0.324
1535115162	-0.263	1.322	0.753	0.934	0.016	0.727	-0.126	-0.265	-1.107	0.475	0.395	0.541	0.398	0.391	-0.553	-0.335	-0.553	-0.335
1535115236	-0.283	1.342	0.773	0.925	0.067	0.744	-0.054	-0.261	-1.141	0.478	0.377	0.555	0.413	0.351	-0.458	-0.346	-0.458	-0.346
1535115310	-0.254	1.334	0.812	0.929	0.064	0.735	-0.074	-0.260	-1.143	0.464	0.400	0.543	0.452	0.387	-0.505	-0.342	-0.505	-0.342
1535115385	-0.292	1.329	0.680	0.932	-0.004	0.734	-0.175	-0.263	-1.075	0.457	0.389	0.538	0.323	0.385	-0.608	-0.326	-0.608	-0.326
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535115459	-0.287	1.326	0.721	0.929	0.015	0.728	-0.131	-0.268	-1.094	0.473	0.389	0.534	0.360	0.385	-0.557	-0.330	-0.557	-0.330
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535115534	-0.285	1.324	0.691	0.926	-0.009	0.733	-0.214	-0.259	-1.075	0.471	0.391	0.534	0.329	0.387	-0.632	-0.333	-0.632	-0.333
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
-999	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000
1535248807	-0.436	1.444	0.036	1.092	-0.374	1.028	-0.876	-0.226	-0.750	0.376	0.422	0.636	-0.358	0.475	-1.010	-0.310	-1.010	-0.310
1535249402	-0.424	1.592	0.086	1.083	-0.337	0.902	-0.554	-0.244	-0.847	0.533	0.328	0.712	-0.226	0.416	-0.674	-0.371	-0.674	-0.371
1535249514	-0.389	1.400	0.182	0.942	-0.286	0.791	-0.582	-0.289	-0.851	0.429	0.350	0.653	-0.217	0.398	-0.731	-0.388	-0.731	-0.388
1535249848	-0.356	1.587	0.228	1.065	-0.203	0.905	-0.444	-0.268	-0.883	0.536	0.311	0.722	-0.107	0.446	-0.596	-0.364	-0.596	-0.364
1535250034	-0.396	1.401	0.238	0.939	-0.241	0.756	-0.501	-0.291	-0.858	0.452	0.338	0.638	-0.166	0.380	-0.667	-0.414	-0.667	-0.414
1535250109	-0.344	1.411	0.295	0.927	-0.234	0.738	-0.517	-0.303	-0.882	0.451	0.360	0.623	-0.119	0.405	-0.683	-0.405	-0.683	-0.405
